subject_record_number,subject_record_date,subject_source_county,subject_address,subject_company_name,subject_job_value,neighbor_rank,distance,neighbor_record_number,neighbor_record_date,neighbor_source_county,neighbor_company_name,neighbor_address,neighbor_prop_zip,neighbor_bldg_sf,neighbor_job_value
BLD-26-01958,2026-03-09,douglas,4209 N 130 CR,BULLDOG ROOFING,4993.12,8,0.5691261294283291,BLD-26-00897,2026-02-04,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,11738 HIMEBAUGH CR,68164,1118.0,500.0
BLD-26-01958,2026-03-09,douglas,4209 N 130 CR,BULLDOG ROOFING,4993.12,9,0.5839002335413271,BLD-26-00342,2026-01-12,douglas,A&G ROOFING,12823 OGDEN ST,68164,1124.0,9000.0
BLD-26-01958,2026-03-09,douglas,4209 N 130 CR,BULLDOG ROOFING,4993.12,10,0.5928219832101684,BLD-25-15601,2025-11-05,douglas,SHAMROCK HILLS LLC,5606 N 116 CR,68164,1144.0,5000.0
BLD-26-01958,2026-03-09,douglas,4209 N 130 CR,BULLDOG ROOFING,4993.12,11,0.6029965662878145,BLD-25-15604,2025-11-05,douglas,BN ENTERPRISES LLC,4521 TERRACE DR,68134,900.0,7557.0
BLD-26-01958,2026-03-09,douglas,4209 N 130 CR,BULLDOG ROOFING,4993.12,12,0.6295981370625177,BLD-25-16411,2025-11-25,douglas,RESULTS CONTRACTING,4223 N 101 ST,68134,1264.0,17000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,1,0.6393857546226367,BLD-25-16114,2025-11-17,douglas,RED RHINO ROOFS & SOLAR LLC,21416 SHAMROCK CR,68022,1438.0,9282.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,2,0.9306765709220709,BLD-26-01788,2026-03-03,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,20801 PAUL CR,68022,1246.0,500.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,3,0.9493465648261911,BLD-26-02834,2026-03-27,douglas,REAVIS ROOFING,19709 MARINDA ST,68130,1376.0,6000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,4,0.9665827871154815,BLD-26-01541,2026-02-24,douglas,MCCRIGHT PROPERTIES LLC,20210 HOPPER ST,68022,1283.0,5000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,5,0.9790901069396241,BLD-26-02164,2026-03-12,douglas,MOOSE ROOFING,16708 WILLIAM ST,68130,1102.0,19381.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,6,0.9846970022785763,BLD-26-02832,2026-03-27,douglas,REAVIS ROOFING,19727 MARINDA ST,68130,1462.0,6000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,7,0.9846988087317592,BLD-26-03330,2026-04-08,douglas,HORN INDUSTRIES CORPORATION,1713 N 211 ST,68022,1460.0,12500.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,8,0.9855284004125208,BLD-26-02831,2026-03-27,douglas,REAVIS ROOFING,19725 MARINDA ST,68130,1462.0,6000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,9,0.9995367040931947,BLD-26-02833,2026-03-27,douglas,REAVIS ROOFING,19707 MARINDA ST,68130,1370.0,6000.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,10,1.0278343609172615,BLD-26-03331,2026-04-08,douglas,HOMETOWN ROOFING,17702 MARCY ST,68118,1454.0,18467.3
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,11,1.0381346397556412,BLD-26-02403,2026-03-18,douglas,APPLE ROOFING,335 WATERLOO DR,68069,984.0,10454.0
BLD-26-01966,2026-03-09,douglas,21441 FIELDCREST DR,Alspach Roofing Inc,10000.0,12,1.0703606312895537,BLD-25-15979,2025-11-12,douglas,ANTOINE CONSTRUCTION,2031 S 197 ST,68130,1640.0,12000.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,1,0.07328397812739258,BLD-26-01970,2026-03-09,douglas,BELL CONTRACTING LLC,1750 N 176 PA,68118,1720.0,7000.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,2,0.08633291182342873,BLD-26-02554,2026-03-23,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",17514 SEWARD PA,68118,1720.0,5314.35
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,3,0.6841903337216826,BLD-26-02918,2026-03-30,douglas,Unknown,2310 N 163 ST,68116,1754.0,13500.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,4,0.891542799387478,BLD-25-15846,2025-11-10,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1433 N 209 ST,68022,1708.0,2879.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,5,0.9225518196390335,BLD-26-02846,2026-03-27,douglas,VERNCO ROOFING,1517 N 209 ST,68022,1890.0,5681.41
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,6,0.9274434145264421,BLD-26-00697,2026-01-29,douglas,NELSON CONTRACTING LLC,14726 AMES AV,68116,1897.0,13300.3
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,7,0.9463911723348342,BLD-26-01083,2026-02-11,douglas,RESULTS CONTRACTING,15119 BIRCH ST,68116,1983.0,15000.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,8,0.9649202282746436,BLD-25-15831,2025-11-10,douglas,RESULTS CONTRACTING,1560 N 208 TR,68022,2061.0,8000.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,9,1.0081319614425555,BLD-25-16651,2025-12-05,douglas,JIM'S ROOFING & CONTRACTING,3904 NORTH BRANCH DR,68116,2026.0,7800.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,10,1.0708709353894934,BLD-26-00989,2026-02-09,douglas,4140 S 52ND ST.,14476 MEREDITH AV,68116,1283.0,5608.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,11,1.109096164809092,BLD-25-16263,2025-11-20,douglas,ERIE CONSTRUCTION MID-WEST INC,16414 TAYLOR ST,68116,2048.0,34024.0
BLD-26-01969,2026-03-09,douglas,1754 N 176 PA,BELL CONTRACTING LLC,7000.0,12,1.1151147814994105,BLD-26-02259,2026-03-16,douglas,BULLDOG ROOFING,4234 NORTH BRANCH DR,68116,2036.0,9282.29
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,1,0.04384039449716818,BLD-26-02554,2026-03-23,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",17514 SEWARD PA,68118,1720.0,5314.35
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,2,0.07328397812739258,BLD-26-01969,2026-03-09,douglas,BELL CONTRACTING LLC,1754 N 176 PA,68118,1720.0,7000.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,3,0.6428681710897312,BLD-26-02918,2026-03-30,douglas,Unknown,2310 N 163 ST,68116,1754.0,13500.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,4,0.8536425908284807,BLD-25-15846,2025-11-10,douglas,EMERALD ROOFING DBA RONNOCO CONSTRUCTION INC,1433 N 209 ST,68022,1708.0,2879.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,5,0.885504419781232,BLD-26-02846,2026-03-27,douglas,VERNCO ROOFING,1517 N 209 ST,68022,1890.0,5681.41
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,6,0.910468152180942,BLD-26-00697,2026-01-29,douglas,NELSON CONTRACTING LLC,14726 AMES AV,68116,1897.0,13300.3
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,7,0.9204339107811353,BLD-26-01083,2026-02-11,douglas,RESULTS CONTRACTING,15119 BIRCH ST,68116,1983.0,15000.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,8,0.9358194019452072,BLD-25-15831,2025-11-10,douglas,RESULTS CONTRACTING,1560 N 208 TR,68022,2061.0,8000.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,9,0.9861497395246943,BLD-25-16651,2025-12-05,douglas,JIM'S ROOFING & CONTRACTING,3904 NORTH BRANCH DR,68116,2026.0,7800.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,10,1.056547741684443,BLD-26-00989,2026-02-09,douglas,4140 S 52ND ST.,14476 MEREDITH AV,68116,1283.0,5608.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,11,1.0746960060243844,BLD-25-16263,2025-11-20,douglas,ERIE CONSTRUCTION MID-WEST INC,16414 TAYLOR ST,68116,2048.0,34024.0
BLD-26-01970,2026-03-09,douglas,1750 N 176 PA,BELL CONTRACTING LLC,7000.0,12,1.0831175388367387,BLD-26-02259,2026-03-16,douglas,BULLDOG ROOFING,4234 NORTH BRANCH DR,68116,2036.0,9282.29
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,1,0.5540806809585632,BLD-25-16069,2025-11-14,douglas,MOOSE ROOFING,17101 MEREDITH AV,68116,2561.0,63000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,2,0.5620541642826381,BLD-26-02757,2026-03-26,douglas,"ANDERSON ENTERPRISES, INC",5509 N 154 ST,68116,2285.0,12000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,3,0.6587105271785824,BLD-25-16937,2025-12-19,douglas,"DYNASTY RESTORATION, INC.",3812 N 160 AV,68116,2368.0,7875.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,4,0.6998368815168012,BLD-26-03343,2026-04-08,douglas,COMBOVER LLC,4660 N 162 AV,68116,2550.0,14843.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,5,0.7158403202803827,BLD-26-01842,2026-03-04,douglas,SOUTH O ROOFING,4420 N 156 AVENUE CR,68116,2391.0,16000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,6,0.7663944090686761,BLD-25-16410,2025-11-25,douglas,"MLKHEC INC DBA HUSKER HAMMER SIDING, WINDOWS AND ROOFING",16331 HANOVER ST,68007,2531.0,13000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,7,0.845669237666879,BLD-25-15983,2025-11-12,douglas,"LIGHTNING EXTERIORS, LLC",17235 WINDSOR DR,68118,2306.0,23000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,8,0.8464331609582731,BLD-26-02463,2026-03-19,douglas,CARP'S EXTERIOR INC,5111 N 137 AV,68164,2894.0,25536.1
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,9,0.8564729370688539,BLD-26-01940,2026-03-08,douglas,SILVERFERN LLC,15120 GRANT CR,68116,2328.0,8000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,10,0.8920226038082155,BLD-26-03246,2026-04-07,douglas,J HENRY HOMES,5408 N 149 AV,68116,2413.0,13281.12
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,11,0.9020400035735545,BLD-26-02978,2026-03-31,douglas,7309 Kilpatrick Parkway,7309 KILPATRICK PW,68007,2717.0,12000.0
BLD-26-01990,2026-03-09,douglas,4303 N 152 ST,BULLDOG ROOFING,14232.88,12,0.9228702125273458,BLD-25-17024,2025-12-23,douglas,MCCOY ROOFING HOLDINGS,17175 PARKER ST,68118,2550.0,7000.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,1,0.25161136388972616,BLD-26-00172,2026-01-07,douglas,CITY PLANNING,4413 REDICK AV,68112,720.0,8000.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,2,0.26001839334453336,BLD-26-02789,2026-03-26,douglas,MOOSE ROOFING,5527 N 36 ST,68111,836.0,9745.12
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,3,0.30948285354889543,BLD-25-16826,2025-12-15,douglas,HORN INDUSTRIES CORPORATION,6714 N 37 ST,68112,891.0,4580.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,4,0.34785204850499746,BLD-25-16451,2025-11-26,douglas,7417 plum dale rd,5329 N 47 ST,68104,980.0,1700.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,5,0.41042365052189933,BLD-25-16406,2025-11-25,douglas,STARPOWER EXTERIOR INC,4220 ELLISON AV,68111,970.0,12645.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,6,0.4115708038061584,BLD-26-01299,2026-02-18,douglas,MATHAL CONSTRUCTION LLC,6742 NORTH RIDGE DR,68112,888.0,8000.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,7,0.42430572591457655,BLD-26-02215,2026-03-13,douglas,CASA CANO ROOFING EXTERIORS LLC D/B/A ROOFORIA HOME EXTERIORS,7221 N 34 ST,68112,808.0,500.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,8,0.48099675527948127,BLD-26-02363,2026-03-17,douglas,TEN PENNY EXTERIORS,4602 N 47 ST,68104,750.0,5200.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,9,0.5012398307263265,BLD-26-02370,2026-03-16,douglas,TK REMODELING,5328 N 44 AV,68111,1120.0,11269.42
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,10,0.5105772202259694,BLD-25-15563,2025-11-05,douglas,PEERLESS HOMES,3304 REDICK AV,68112,984.0,500.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,11,0.5140126969958349,BLD-25-16990,2025-12-22,douglas,BN ENTERPRISES LLC,6119 CAMDEN AV,68104,912.0,4500.0
BLD-26-02016,2026-03-10,douglas,4034 NEBRASKA AV,STARPOWER EXTERIOR INC,8500.0,12,0.5295217477206902,BLD-25-16048,2025-11-14,douglas,STARPOWER EXTERIOR INC,4231 ELLISON AV,68111,864.0,8000.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,1,0.25046064788149636,BLD-26-02610,2026-03-23,douglas,SHAMROCK HILLS LLC,15232 T ST,68137,1292.0,21000.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,2,0.2593772697440985,BLD-26-02428,2026-03-19,douglas,SHAMROCK HILLS LLC,15329 R ST,68137,1220.0,1200.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,3,0.36687062906778667,BLD-26-01507,2026-02-24,douglas,RESULTS CONTRACTING,15224 JEFFERSON ST,68137,1168.0,11000.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,4,0.46298647812975907,BLD-25-15928,2025-11-11,douglas,RESULTS CONTRACTING,5920 S 152 ST,68137,1393.0,15000.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,5,0.4750669981101169,BLD-25-15491,2025-11-03,douglas,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,13820 W CR,68137,1068.0,5671.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,6,0.4785218164188744,BLD-25-15883,2025-11-10,douglas,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,6218 S 151 ST,68137,976.0,4939.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,7,0.48183264816229415,BLD-26-03545,2026-04-13,douglas,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,14241 ADAMS ST,68137,1044.0,6780.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,8,0.5028709152898134,BLD-26-03348,2026-04-08,douglas,SHAMROCK HILLS LLC,6412 S 150 ST,68137,1380.0,8000.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,9,0.5052238434880942,BLD-26-02255,2026-03-16,douglas,NELSON CONTRACTING LLC,13952 JEFFERSON CR,68137,1306.0,11971.97
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,10,0.508385979770403,BLD-25-15576,2025-11-05,douglas,AVID RESTORATION LLC,15412 HOWE ST,68144,1244.0,8004.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,11,0.5281425680876889,BLD-26-01900,2026-03-05,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",14314 ANNE ST,68137,912.0,3400.0
BLD-26-02020,2026-03-10,douglas,15747 ORCHARD AV,THOMPSON ROOFING,5400.0,12,0.5308388408209235,BLD-26-00304,2026-01-12,douglas,BEST ROOFING,15319 SARPY CR,68137,1000.0,7800.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,1,0.842130869385224,BLD-26-01497,2026-02-23,douglas,SHAMROCK HILLS LLC,2855 BRISTOL ST,68111,1739.0,12000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,2,0.8871503546023498,BLD-26-02621,2026-03-23,douglas,"TRUE PRO EXTERIORS, INC",5606 FLORENCE BD,68110,2158.0,16000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,3,0.9270180150930856,BLD-25-16274,2025-11-20,douglas,BN ENTERPRISES LLC,2005 N 52 ST,68104,1872.0,11566.19
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,4,0.966327066924693,BLD-25-15506,2025-11-04,douglas,AMERIPRO ROOFING OF NEBRASKA,6720 N 24 ST,68112,1774.0,19872.01
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,5,0.9798858109083461,BLD-26-03169,2026-04-03,douglas,"HOME PRIDE CONTRACTORS, INC",6870 MINNE LUSA BD,68112,1812.0,23000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,6,0.9854545444832475,BLD-26-01038,2026-02-10,douglas,SHAMROCK HILLS LLC,2724 N 50 ST,68104,1436.0,24000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,7,1.0831719276690184,BLD-25-15908,2025-11-11,douglas,RESULTS CONTRACTING,2431 LAUREL AV,68111,1561.0,17000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,8,1.1188819495074076,BLD-25-16115,2025-11-17,douglas,MILLARD GUTTERS CO DBA MILLARD ROOFING AND GUTTER,2909 N 47 AV,68104,1379.0,12152.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,9,1.1492575420802957,BLD-25-16055,2025-11-14,douglas,RESULTS CONTRACTING,3030 TITUS AV,68112,1664.0,13000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,10,1.1765587470639236,BLD-26-03130,2026-04-03,douglas,SANTA BARBARA,2419 CROWN POINT AV,68111,1566.0,10000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,11,1.1857029210129213,BLD-26-03129,2026-04-03,douglas,RESULTS CONTRACTING,4604 N 38 ST,68111,1410.0,14000.0
BLD-26-02057,2026-03-10,douglas,,APPLE ROOFING,24880.0,12,1.2406518531000785,BLD-26-01150,2026-02-12,douglas,"PYRAMID ROOFING (AKA PYRAMID CONTRACTORS, INC)",2536 N 64 ST,68104,1300.0,4260.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,1,0.23122777447409604,BLD-25-16045,2025-11-14,douglas,LEGACY RESTORATION,5125 N 145 ST,68116,1037.0,8887.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,2,0.35529081241867455,BLD-25-16357,2025-11-24,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,5646 N 131 ST,68164,1129.0,5469.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,3,0.4016314796250899,BLD-25-15773,2025-11-06,douglas,DREW'S UNITED ROOFING & SIDING OF NE INC,15215 CAMDEN CR,68116,1173.0,8000.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,4,0.4457688540223172,BLD-25-15486,2025-11-03,douglas,AVID RESTORATION LLC,12952 JESSIE AV,68164,1198.0,15907.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,5,0.4945698218254967,BLD-26-00116,2026-01-06,douglas,4140 S 52ND ST.,12812 OGDEN ST,68164,976.0,13971.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,6,0.5032112448702609,BLD-25-15918,2025-11-11,douglas,WHITE CASTLE ROOFING & CONTRACTING INC,15281 WIRT ST,68116,1133.0,4582.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,7,0.504866320720963,BLD-26-02171,2026-03-12,douglas,GOODLIFE EXTERIORS & CONTRACTING,13035 CROWN POINT AV,68164,1198.0,8000.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,8,0.5062086187147631,BLD-25-15538,2025-11-04,douglas,LEGACY RESTORATION,12706 LAUREL AV,68164,1112.0,13425.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,9,0.5169878027535609,BLD-26-01228,2026-02-16,douglas,TDH HOME BUILDING INC,12628 FOWLER AV,68164,936.0,10370.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,10,0.5419055176324016,BLD-26-00342,2026-01-12,douglas,A&G ROOFING,12823 OGDEN ST,68164,1124.0,9000.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,11,0.5994881870240456,BLD-25-16027,2025-11-13,douglas,ROYALTY ROOFING INC,15268 LOCUST ST,68116,1220.0,5624.0
BLD-26-02064,2026-03-10,douglas,14456 CAMDEN CR,TDH HOME BUILDING INC,8761.0,12,0.6000693232637871,BLD-26-00102,2026-01-06,douglas,4140 S 52ND ST.,11862 NEWPORT AV,68164,1005.0,8506.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,1,0.4202137989552424,BLD-25-15947,2025-11-11,douglas,MICHAEL'S ROOFING & RESTORATION LLC,4215 S 12 ST,68107,1408.0,12000.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,2,0.6108270173078448,BLD-26-02666,2026-03-24,douglas,ADONAI CONTRACTORS LLC,3005 S 23 ST,68108,1490.0,8900.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,3,0.6411894176166527,BLD-25-16390,2025-11-25,douglas,OPTIMUS ROOFING AND GUTTERS LLC,2331 S 24 ST,68108,1002.0,6500.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,4,0.645009563137128,BLD-26-03151,2026-04-03,douglas,ANCHOR ROOFING & LANDSCAPING LLC,5034 S 18 ST,68107,1412.0,12000.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,5,0.6777551538995013,BLD-25-15543,2025-11-04,douglas,VERNCO ROOFING,2345 S 35 AV,68105,1654.0,6300.51
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,6,0.7256795770655355,BLD-25-16283,2025-11-20,douglas,MG FERN PROPERTIES LLC,3458 S 16 ST,68108,1624.0,6000.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,7,0.7606886334586282,BLD-26-03590,2026-04-14,douglas,PINNACLE ROOFING LLC,2512 S 38 ST,68105,1056.0,7500.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,8,0.8414641813401509,BLD-26-01726,2026-03-02,douglas,MCCOY ROOFING HOLDINGS,4681 PINE ST,68106,1274.0,15000.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,9,0.8462536918408896,BLD-25-16630,2025-12-04,douglas,SUPERLATIVE RESTORATION,4532 S 15 ST,68107,988.0,12000.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,10,0.8578449023713549,BLD-25-15682,2025-11-06,douglas,"CHANDLER & CHANDLER CONSTRUCTION, LLC",4228 F ST,68107,1626.0,6500.0
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,11,0.870514161704905,BLD-26-03251,2026-04-07,douglas,VERNCO ROOFING,4524 SHIRLEY ST,68106,1356.0,5371.19
BLD-26-02123,2026-03-10,douglas,2755 S 13 ST,"HOME PRIDE CONTRACTORS, INC",16000.0,12,0.8929686735746358,BLD-25-15622,2025-11-05,douglas,PO Box 6602,5048 S 37 ST,68107,1174.0,1365.0
BLD-26-02126,2026-03-10,douglas,802 S 190 AV,"HOME PRIDE CONTRACTORS, INC",30000.0,1,0.3979561268629994,BLD-25-16464,2025-11-26,douglas,TDH HOME BUILDING INC,18368 HARNEY ST,68022,1782.0,25374.0
